time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.611073,-0.0326,0.1640,-0.0223,0.169
2.612721,-0.0326,0.1640,-0.0223,0.169
2.631534,0.0887,0.1298,-0.0647,0.170
2.632947,0.0887,0.1298,-0.0647,0.170
2.651633,0.0413,0.1293,-0.0665,0.151
2.652662,0.0413,0.1293,-0.0665,0.151
2.674868,-0.0030,0.1288,-0.0432,0.136
2.676975,-0.0030,0.1288,-0.0432,0.136
2.694818,0.0048,0.1193,-0.0462,0.128
2.696146,0.0048,0.1193,-0.0462,0.128
2.711933,0.0737,0.1017,-0.0053,0.126
2.712833,0.0737,0.1017,-0.0053,0.126
2.731086,0.0722,0.1682,-0.0109,0.183
2.732456,0.0722,0.1682,-0.0109,0.183
2.754716,0.0419,0.1368,-0.0176,0.144
2.756153,0.0419,0.1368,-0.0176,0.144
2.770430,0.0656,0.1213,-0.0036,0.138
2.771966,0.0656,0.1213,-0.0036,0.138
2.790345,0.1331,0.0878,-0.0161,0.160
2.791435,0.1331,0.0878,-0.0161,0.160
2.812982,0.1443,0.0841,-0.0632,0.179
2.814412,0.1443,0.0841,-0.0632,0.179
2.830840,0.1259,0.0553,-0.0785,0.158
2.832034,0.1259,0.0553,-0.0785,0.158
2.850903,0.0788,0.1098,-0.0416,0.141
2.852594,0.0788,0.1098,-0.0416,0.141
2.871223,0.0376,0.0925,-0.0384,0.107
2.872646,0.0376,0.0925,-0.0384,0.107
2.889941,0.0054,0.1662,-0.0872,0.188
2.891185,0.0054,0.1662,-0.0872,0.188
2.910265,-0.1023,0.1756,-0.1192,0.236
2.911694,-0.1023,0.1756,-0.1192,0.236
2.944912,-0.1537,0.1598,-0.1376,0.261
2.946189,-0.1537,0.1598,-0.1376,0.261
2.951155,-0.1537,0.1641,-0.0810,0.239
2.951908,-0.1537,0.1641,-0.0810,0.239
2.971144,-0.1743,0.1686,-0.0242,0.244
2.972294,-0.1743,0.1686,-0.0242,0.244
2.990838,-0.1848,0.1802,-0.0086,0.258
2.992738,-0.1848,0.1802,-0.0086,0.258
3.011186,-0.1801,0.1729,0.0188,0.250
3.012919,-0.1801,0.1729,0.0188,0.250
3.031208,-0.1818,0.1247,0.0236,0.222
3.032579,-0.1818,0.1247,0.0236,0.222
3.050190,-0.1542,0.1196,0.0398,0.199
3.052164,-0.1542,0.1196,0.0398,0.199
3.070986,-0.1069,0.1075,0.0483,0.159
3.072154,-0.1069,0.1075,0.0483,0.159
3.091167,-0.0679,0.1295,0.0510,0.155
3.092763,-0.0679,0.1295,0.0510,0.155
3.114236,-0.1150,0.1456,0.0288,0.188
3.115235,-0.1150,0.1456,0.0288,0.188
3.133944,-0.0974,0.1129,0.0548,0.159
3.136366,-0.0974,0.1129,0.0548,0.159
3.150554,0.0148,0.0603,0.0397,0.074
3.152495,0.0148,0.0603,0.0397,0.074
3.170019,0.0644,0.1156,-0.0120,0.133
3.171535,0.0644,0.1156,-0.0120,0.133
3.190527,0.0762,0.1308,0.0216,0.153
3.191765,0.0762,0.1308,0.0216,0.153
3.209750,0.0265,0.1310,-0.0291,0.137
3.210974,0.0265,0.1310,-0.0291,0.137
3.242386,-0.0161,0.1264,0.0695,0.145
3.243612,-0.0161,0.1264,0.0695,0.145
3.251045,0.0008,0.1078,0.0037,0.108
3.252177,0.0008,0.1078,0.0037,0.108
3.269283,0.0948,0.1051,-0.0234,0.144
3.270381,0.0948,0.1051,-0.0234,0.144
3.290122,0.1140,0.1291,-0.0578,0.182
3.291710,0.1140,0.1291,-0.0578,0.182
3.310175,0.0493,0.1798,-0.0657,0.198
3.311523,0.0493,0.1798,-0.0657,0.198
3.329523,-0.0133,0.1404,0.0114,0.142
3.330440,-0.0133,0.1404,0.0114,0.142
3.349594,-0.0071,0.1311,0.0171,0.132
3.350268,-0.0071,0.1311,0.0171,0.132
3.372971,0.0125,0.1429,-0.0118,0.144
3.374509,0.0125,0.1429,-0.0118,0.144
3.403041,0.0700,0.1206,-0.0023,0.139
3.404155,0.0700,0.1206,-0.0023,0.139
3.410048,0.0403,0.1373,-0.0064,0.143
3.411094,0.0403,0.1373,-0.0064,0.143
3.428909,0.0311,0.1060,0.0221,0.113
3.430081,0.0311,0.1060,0.0221,0.113
3.449531,0.0333,0.1128,0.0240,0.120
3.451014,0.0333,0.1128,0.0240,0.120
3.469521,0.0081,0.1677,0.0179,0.169
3.471221,0.0081,0.1677,0.0179,0.169
3.489188,0.0111,0.0867,0.0348,0.094
3.490186,0.0111,0.0867,0.0348,0.094
3.509440,-0.0049,0.1178,0.0282,0.121
3.511279,-0.0049,0.1178,0.0282,0.121
3.529298,-0.0140,0.1298,-0.0130,0.131
3.530556,-0.0140,0.1298,-0.0130,0.131
3.550183,-0.0205,0.1177,0.0216,0.121
3.552558,-0.0205,0.1177,0.0216,0.121
3.569576,-0.0063,0.0746,0.0296,0.080
3.571057,-0.0063,0.0746,0.0296,0.080
3.588819,-0.0216,0.1387,0.0094,0.141
3.590255,-0.0216,0.1387,0.0094,0.141
3.610409,-0.0544,0.1369,0.0184,0.148
3.612286,-0.0544,0.1369,0.0184,0.148
3.629260,-0.0749,0.1182,0.0294,0.143
3.629971,-0.0749,0.1182,0.0294,0.143
3.659991,-0.0437,0.1254,0.0409,0.139
3.661375,-0.0437,0.1254,0.0409,0.139
3.680711,0.0001,0.1205,0.0468,0.129
3.681727,0.0001,0.1205,0.0468,0.129
3.689359,0.0384,0.1157,0.0362,0.127
3.690210,0.0384,0.1157,0.0362,0.127
3.709554,0.0127,0.0919,0.0240,0.096
3.710992,0.0127,0.0919,0.0240,0.096
3.728812,-0.0338,0.1471,0.0165,0.152
3.730299,-0.0338,0.1471,0.0165,0.152
3.748638,-0.0409,0.2173,0.0130,0.221
3.750023,-0.0409,0.2173,0.0130,0.221
3.769169,0.0153,0.1095,0.0633,0.127
3.770315,0.0153,0.1095,0.0633,0.127
3.791162,0.0264,0.0927,0.0489,0.108
3.793690,0.0264,0.0927,0.0489,0.108
3.811151,0.0503,0.0619,0.0860,0.117
3.812542,0.0503,0.0619,0.0860,0.117
3.829198,0.0300,0.1102,0.0403,0.121
3.830287,0.0300,0.1102,0.0403,0.121
3.848382,0.0585,0.1755,0.0197,0.186
3.850135,0.0585,0.1755,0.0197,0.186
3.868476,0.0367,0.1707,0.0388,0.179
3.869886,0.0367,0.1707,0.0388,0.179
3.888685,0.0101,0.1450,0.0689,0.161
3.890192,0.0101,0.1450,0.0689,0.161
3.908155,0.0008,0.1473,0.0591,0.159
3.909378,0.0008,0.1473,0.0591,0.159
3.929335,0.0313,0.1266,0.0534,0.141
3.930576,0.0313,0.1266,0.0534,0.141
3.948310,0.0589,0.0979,0.0296,0.118
3.949556,0.0589,0.0979,0.0296,0.118
3.968744,0.0664,0.1071,0.0496,0.135
3.969871,0.0664,0.1071,0.0496,0.135
3.988375,0.0470,0.1343,0.0863,0.166
3.990328,0.0470,0.1343,0.0863,0.166
4.008089,0.0410,0.0956,0.0521,0.116
4.009950,0.0410,0.0956,0.0521,0.116
4.028667,0.0153,0.1490,0.0274,0.152
4.030126,0.0153,0.1490,0.0274,0.152
4.048054,0.0205,0.1114,0.0712,0.134
4.049453,0.0205,0.1114,0.0712,0.134
4.067234,0.0411,0.1167,0.0110,0.124
4.068441,0.0411,0.1167,0.0110,0.124
4.093521,0.0406,0.1449,-0.0265,0.153
4.096290,0.0406,0.1449,-0.0265,0.153
4.111456,-0.0111,0.1259,-0.0148,0.127
4.112763,-0.0111,0.1259,-0.0148,0.127
4.127779,-0.0182,0.1138,0.0028,0.115
4.128741,-0.0182,0.1138,0.0028,0.115
4.146821,-0.0657,0.1288,-0.0025,0.145
4.148768,-0.0657,0.1288,-0.0025,0.145
4.167237,-0.0450,0.1310,0.0079,0.139
4.168666,-0.0450,0.1310,0.0079,0.139
4.187374,0.0117,0.1260,-0.0068,0.127
4.189057,0.0117,0.1260,-0.0068,0.127
4.206847,0.0151,0.1171,0.0062,0.118
4.210289,0.0151,0.1171,0.0062,0.118
4.231354,-0.0251,0.1170,0.0045,0.120
4.232914,-0.0251,0.1170,0.0045,0.120
4.248576,-0.0189,0.1360,-0.0171,0.138
4.250249,-0.0189,0.1360,-0.0171,0.138
4.267259,-0.0499,0.1689,-0.0652,0.188
4.269209,-0.0499,0.1689,-0.0652,0.188
4.288257,-0.0816,0.1166,-0.0324,0.146
4.289904,-0.0816,0.1166,-0.0324,0.146
4.306974,-0.0008,0.1404,0.0132,0.141
4.308470,-0.0008,0.1404,0.0132,0.141
4.328138,-0.0279,0.1351,-0.0150,0.139
4.329117,-0.0279,0.1351,-0.0150,0.139
4.347086,-0.0016,0.1489,-0.0253,0.151
4.348084,-0.0016,0.1489,-0.0253,0.151
4.366933,0.0056,0.1466,-0.0350,0.151
4.368192,0.0056,0.1466,-0.0350,0.151
4.387153,-0.1032,0.1554,-0.0050,0.187
4.388773,-0.1032,0.1554,-0.0050,0.187
4.407298,-0.0653,0.1363,-0.0096,0.151
4.408934,-0.0653,0.1363,-0.0096,0.151
4.428683,-0.0005,0.1243,0.0037,0.124
4.430159,-0.0005,0.1243,0.0037,0.124
4.447550,-0.0019,0.1002,0.0238,0.103
4.448898,-0.0019,0.1002,0.0238,0.103
4.467254,0.0100,0.1032,0.0316,0.108
4.468869,0.0100,0.1032,0.0316,0.108
4.493890,0.0068,0.1121,0.0230,0.115
4.498391,0.0068,0.1121,0.0230,0.115
4.512114,0.0127,0.1271,0.0393,0.134
4.513392,0.0127,0.1271,0.0393,0.134
4.527538,0.0360,0.1151,0.0070,0.121
4.528379,0.0360,0.1151,0.0070,0.121
4.546992,0.0550,0.1360,-0.0156,0.148
4.548556,0.0550,0.1360,-0.0156,0.148
4.566498,0.0057,0.1309,0.0159,0.132
4.567688,0.0057,0.1309,0.0159,0.132
4.587423,-0.0063,0.1309,-0.0220,0.133
4.589655,-0.0063,0.1309,-0.0220,0.133
4.606736,-0.0281,0.1289,0.0090,0.132
4.607720,-0.0281,0.1289,0.0090,0.132
4.627510,-0.0090,0.1149,0.0589,0.129
4.628908,-0.0090,0.1149,0.0589,0.129
4.653784,-0.0292,0.1190,0.0524,0.133
4.655084,-0.0292,0.1190,0.0524,0.133
4.666767,-0.0400,0.1192,0.0319,0.130
4.668470,-0.0400,0.1192,0.0319,0.130
4.687127,-0.0274,0.1225,0.0033,0.126
4.688414,-0.0274,0.1225,0.0033,0.126
4.706701,-0.0462,0.1397,0.0015,0.147
4.708186,-0.0462,0.1397,0.0015,0.147
4.727398,-0.0700,0.1127,0.0007,0.133
4.729047,-0.0700,0.1127,0.0007,0.133
4.747602,-0.0135,0.1178,0.0006,0.119
4.749031,-0.0135,0.1178,0.0006,0.119
4.767324,-0.0140,0.1278,-0.0007,0.129
4.768398,-0.0140,0.1278,-0.0007,0.129
4.793183,0.0332,0.1277,-0.0250,0.134
4.795023,0.0332,0.1277,-0.0250,0.134
4.813133,0.0216,0.1075,-0.0273,0.113
4.814276,0.0216,0.1075,-0.0273,0.113
4.828476,-0.0018,0.1273,-0.0272,0.130
4.829417,-0.0018,0.1273,-0.0272,0.130
4.846916,0.0355,0.1361,-0.0434,0.147
4.848153,0.0355,0.1361,-0.0434,0.147
4.866975,0.0270,0.1339,-0.0190,0.138
4.868048,0.0270,0.1339,-0.0190,0.138
4.886982,-0.0080,0.1498,-0.0154,0.151
4.888026,-0.0080,0.1498,-0.0154,0.151
4.911292,0.0119,0.1457,-0.0159,0.147
4.912643,0.0119,0.1457,-0.0159,0.147
4.926760,0.0156,0.1216,-0.0048,0.123
4.927595,0.0156,0.1216,-0.0048,0.123
4.947843,0.0144,0.1063,0.0153,0.108
4.949543,0.0144,0.1063,0.0153,0.108
4.966473,-0.0551,0.0941,0.0755,0.133
4.968072,-0.0551,0.0941,0.0755,0.133
4.988959,-0.0644,0.1302,0.0605,0.157
4.990467,-0.0644,0.1302,0.0605,0.157
5.006890,0.0537,0.1283,0.0920,0.167
5.008231,0.0537,0.1283,0.0920,0.167
5.026589,0.0884,0.1145,0.0430,0.151
5.027833,0.0884,0.1145,0.0430,0.151
5.046369,0.1102,0.1025,-0.0020,0.151
5.047955,0.1102,0.1025,-0.0020,0.151
5.066505,0.1250,0.1354,0.0401,0.189
5.067665,0.1250,0.1354,0.0401,0.189
5.087927,0.0828,0.1644,0.0085,0.184
5.089435,0.0828,0.1644,0.0085,0.184
5.106501,0.0215,0.1933,-0.0232,0.196
5.108430,0.0215,0.1933,-0.0232,0.196
5.126311,-0.0150,0.1663,-0.0401,0.172
5.127992,-0.0150,0.1663,-0.0401,0.172
5.146145,-0.0194,0.1142,-0.0484,0.126
5.149013,-0.0194,0.1142,-0.0484,0.126
5.166395,-0.0756,0.1352,-0.0167,0.156
5.167307,-0.0756,0.1352,-0.0167,0.156
5.189843,-0.1069,0.1422,0.0092,0.178
5.192111,-0.1069,0.1422,0.0092,0.178
5.211673,-0.0978,0.0944,0.0722,0.154
5.213005,-0.0978,0.0944,0.0722,0.154
5.227178,-0.1147,0.1237,0.0259,0.171
5.228175,-0.1147,0.1237,0.0259,0.171
5.246252,-0.1207,0.1359,0.0163,0.183
5.247762,-0.1207,0.1359,0.0163,0.183
5.266354,-0.1283,0.1121,-0.0088,0.171
5.267938,-0.1283,0.1121,-0.0088,0.171
5.286115,-0.1117,0.0982,0.0199,0.150
5.287543,-0.1117,0.0982,0.0199,0.150
5.306467,-0.0381,0.1031,0.0317,0.114
5.307654,-0.0381,0.1031,0.0317,0.114
5.329169,0.0096,0.1240,0.0644,0.140
5.330877,0.0096,0.1240,0.0644,0.140
5.349068,0.0563,0.1341,0.0624,0.158
5.350157,0.0563,0.1341,0.0624,0.158
5.366367,0.0946,0.1413,0.0646,0.182
5.368247,0.0946,0.1413,0.0646,0.182
5.386587,0.1143,0.1195,0.0458,0.172
5.388128,0.1143,0.1195,0.0458,0.172
5.405433,0.1018,0.1177,-0.0095,0.156
5.407187,0.1018,0.1177,-0.0095,0.156
5.427497,0.1250,0.1038,-0.0181,0.163
5.429365,0.1250,0.1038,-0.0181,0.163
5.447570,0.1144,0.1439,0.0154,0.185
5.449009,0.1144,0.1439,0.0154,0.185
5.465685,0.0849,0.1782,0.0778,0.212
5.467183,0.0849,0.1782,0.0778,0.212
5.494948,0.0425,0.1516,0.0902,0.181
5.499827,0.0425,0.1516,0.0902,0.181
5.505829,0.0679,0.1089,0.0190,0.130
5.506855,0.0679,0.1089,0.0190,0.130
5.526350,-0.0190,0.1021,0.0608,0.120
