time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.832136,0.0086,0.1225,0.0078,0.123
3.849237,0.0611,0.0970,0.0459,0.124
3.850147,0.0611,0.0970,0.0459,0.124
3.868297,0.0153,0.1214,0.0432,0.130
3.869650,0.0153,0.1214,0.0432,0.130
3.888689,-0.0306,0.1623,0.0418,0.170
3.889787,-0.0306,0.1623,0.0418,0.170
3.909091,-0.0369,0.1825,0.0007,0.186
3.910767,-0.0369,0.1825,0.0007,0.186
3.928911,0.0404,0.2274,-0.0167,0.232
3.930595,0.0404,0.2274,-0.0167,0.232
3.948734,0.0456,0.2293,-0.0755,0.246
3.949730,0.0456,0.2293,-0.0755,0.246
3.968168,-0.0103,0.1892,-0.0543,0.197
3.969623,-0.0103,0.1892,-0.0543,0.197
3.988050,0.0388,0.1583,0.0071,0.163
3.989303,0.0388,0.1583,0.0071,0.163
4.008737,0.0722,0.1296,-0.0374,0.153
4.010355,0.0722,0.1296,-0.0374,0.153
4.028714,0.1119,0.1250,-0.0301,0.170
4.030225,0.1119,0.1250,-0.0301,0.170
4.048478,0.1555,0.1563,-0.0219,0.222
4.049541,0.1555,0.1563,-0.0219,0.222
4.068160,0.0827,0.1784,0.0059,0.197
4.069399,0.0827,0.1784,0.0059,0.197
4.088234,0.0083,0.1685,-0.0375,0.173
4.089749,0.0083,0.1685,-0.0375,0.173
4.108631,0.0741,0.1551,-0.0650,0.184
4.110337,0.0741,0.1551,-0.0650,0.184
4.128287,0.1150,0.1575,-0.0301,0.197
4.129859,0.1150,0.1575,-0.0301,0.197
4.149172,0.0991,0.1655,-0.0954,0.215
4.150071,0.0991,0.1655,-0.0954,0.215
4.168195,0.1302,0.1545,-0.1378,0.245
4.169629,0.1302,0.1545,-0.1378,0.245
4.187878,0.1204,0.1404,-0.1012,0.211
4.189109,0.1204,0.1404,-0.1012,0.211
4.208004,0.0649,0.1291,-0.0184,0.146
4.209544,0.0649,0.1291,-0.0184,0.146
4.228071,0.0911,0.1617,-0.0328,0.188
4.230043,0.0911,0.1617,-0.0328,0.188
4.247829,0.0718,0.0931,-0.0552,0.130
4.249112,0.0718,0.0931,-0.0552,0.130
4.267830,0.0760,0.1374,-0.0694,0.172
4.269351,0.0760,0.1374,-0.0694,0.172
4.287481,0.0954,0.1467,-0.0185,0.176
4.288681,0.0954,0.1467,-0.0185,0.176
4.308600,0.0218,0.1568,0.0661,0.172
4.310523,0.0218,0.1568,0.0661,0.172
4.327683,-0.0308,0.1525,-0.0357,0.160
4.329942,-0.0308,0.1525,-0.0357,0.160
4.347713,-0.0038,0.1435,0.0095,0.144
4.348777,-0.0038,0.1435,0.0095,0.144
4.367593,0.0519,0.1334,0.0152,0.144
4.369226,0.0519,0.1334,0.0152,0.144
4.389764,0.0487,0.1082,0.0385,0.125
4.391178,0.0487,0.1082,0.0385,0.125
