time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.563401,0.0134,0.1427,-0.0177,0.144
3.564748,0.0134,0.1427,-0.0177,0.144
3.584817,0.0068,0.1477,-0.0156,0.149
3.585595,0.0068,0.1477,-0.0156,0.149
3.603118,-0.0113,0.1667,0.0111,0.167
3.604081,-0.0113,0.1667,0.0111,0.167
3.623204,0.0295,0.1477,0.0210,0.152
3.624242,0.0295,0.1477,0.0210,0.152
3.643527,0.0111,0.1236,-0.0009,0.124
3.644619,0.0111,0.1236,-0.0009,0.124
3.663006,0.0372,0.1636,0.0261,0.170
3.663884,0.0372,0.1636,0.0261,0.170
3.683398,-0.0081,0.1635,0.0087,0.164
3.684373,-0.0081,0.1635,0.0087,0.164
3.703387,-0.0080,0.1854,0.0123,0.186
3.704708,-0.0080,0.1854,0.0123,0.186
3.723009,-0.0046,0.1633,0.0161,0.164
3.724130,-0.0046,0.1633,0.0161,0.164
3.742623,0.0023,0.1352,0.0039,0.135
3.744147,0.0023,0.1352,0.0039,0.135
3.762826,0.0206,0.1421,0.0379,0.149
3.763849,0.0206,0.1421,0.0379,0.149
3.782829,0.0528,0.1541,-0.0263,0.165
3.783461,0.0528,0.1541,-0.0263,0.165
3.803175,0.0040,0.1591,0.0325,0.162
3.804572,0.0040,0.1591,0.0325,0.162
3.823135,0.0134,0.1471,0.0822,0.169
3.824291,0.0134,0.1471,0.0822,0.169
3.842839,-0.0172,0.1683,0.0937,0.193
3.844133,-0.0172,0.1683,0.0937,0.193
3.862989,0.0466,0.1787,0.0209,0.186
3.863990,0.0466,0.1787,0.0209,0.186
3.883290,0.0553,0.1450,-0.0299,0.158
3.884245,0.0553,0.1450,-0.0299,0.158
3.904698,0.0122,0.1601,-0.0982,0.188
3.905689,0.0122,0.1601,-0.0982,0.188
3.922826,-0.0384,0.2048,-0.0349,0.211
3.924266,-0.0384,0.2048,-0.0349,0.211
3.942695,0.0271,0.1426,0.0470,0.153
3.944033,0.0271,0.1426,0.0470,0.153
3.962866,0.0519,0.1185,0.0780,0.151
3.964087,0.0519,0.1185,0.0780,0.151
3.982993,0.0170,0.0928,0.0631,0.114
3.983873,0.0170,0.0928,0.0631,0.114
4.004917,-0.0288,0.1691,0.0122,0.172
4.006573,-0.0288,0.1691,0.0122,0.172
4.024936,-0.0170,0.1813,-0.0163,0.183
4.026118,-0.0170,0.1813,-0.0163,0.183
4.044378,0.0142,0.1832,-0.0435,0.189
4.046115,0.0142,0.1832,-0.0435,0.189
4.063433,0.0093,0.1380,-0.0133,0.139
4.065067,0.0093,0.1380,-0.0133,0.139
4.083465,0.0284,0.1239,0.0031,0.127
4.084622,0.0284,0.1239,0.0031,0.127
4.102693,0.0234,0.1478,-0.0029,0.150
4.104003,0.0234,0.1478,-0.0029,0.150
4.122838,-0.0095,0.1736,-0.0280,0.176
