time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.260706,4.0573,-0.7477,-0.9186,4.227
3.278058,5.2045,3.7644,-0.7351,6.465
3.280613,5.2045,3.7644,-0.7351,6.465
3.297805,3.1729,8.0315,0.0916,8.636
3.299091,3.1729,8.0315,0.0916,8.636
3.373423,0.8480,6.5196,0.6920,6.611
3.374631,0.8480,6.5196,0.6920,6.611
3.375196,-0.3551,3.2191,1.2521,3.472
3.375990,-0.3551,3.2191,1.2521,3.472
3.376881,-0.8060,2.2877,1.7166,2.972
3.377809,-0.8060,2.2877,1.7166,2.972
3.384052,-0.5421,3.9131,1.6766,4.292
3.385447,-0.5421,3.9131,1.6766,4.292
3.398674,-0.2671,6.0799,1.6384,6.302
3.399561,-0.2671,6.0799,1.6384,6.302
3.423825,-0.2201,5.7811,1.3652,5.944
3.425691,-0.2201,5.7811,1.3652,5.944
3.452825,-1.0007,3.2606,0.9172,3.532
3.454413,-1.0007,3.2606,0.9172,3.532
3.457919,-1.1388,1.0524,0.6240,1.671
3.458677,-1.1388,1.0524,0.6240,1.671
3.478248,-1.8373,-1.1961,0.6255,2.280
3.481994,-1.8373,-1.1961,0.6255,2.280
3.498392,-2.0240,-2.8417,0.9869,3.626
3.499706,-2.0240,-2.8417,0.9869,3.626
3.518777,-0.8880,-3.4624,1.0759,3.733
3.520482,-0.8880,-3.4624,1.0759,3.733
3.547148,0.2756,-3.6264,0.8919,3.745
3.548823,0.2756,-3.6264,0.8919,3.745
3.558578,-0.2787,-3.7739,0.3798,3.803
3.561029,-0.2787,-3.7739,0.3798,3.803
3.577525,-1.0640,-4.3491,-0.1040,4.479
3.580597,-1.0640,-4.3491,-0.1040,4.479
3.597483,-1.1151,-4.8499,-0.1547,4.979
3.598937,-1.1151,-4.8499,-0.1547,4.979
3.618124,-0.0600,-4.2767,-0.3408,4.291
3.619929,-0.0600,-4.2767,-0.3408,4.291
3.637610,0.9869,-2.3496,-1.1262,2.786
3.638794,0.9869,-2.3496,-1.1262,2.786
3.658403,0.9946,-0.3592,-1.2397,1.629
3.660254,0.9946,-0.3592,-1.2397,1.629
3.677926,0.1964,-0.0369,-0.7063,0.734
3.680072,0.1964,-0.0369,-0.7063,0.734
3.697574,0.2121,-0.9576,-1.0310,1.423
3.698765,0.2121,-0.9576,-1.0310,1.423
3.718006,0.1864,-1.7054,-0.5609,1.805
3.719751,0.1864,-1.7054,-0.5609,1.805
3.738933,0.4388,-1.7010,-0.9677,2.006
3.740269,0.4388,-1.7010,-0.9677,2.006
3.758246,0.7011,-0.5187,-1.0286,1.349
3.760032,0.7011,-0.5187,-1.0286,1.349
3.777831,0.7334,0.1057,-1.4479,1.626
3.779163,0.7334,0.1057,-1.4479,1.626
3.797729,-0.0542,0.4050,-0.7859,0.886
3.799492,-0.0542,0.4050,-0.7859,0.886
3.817772,0.4878,2.7237,-1.2879,3.052
3.819201,0.4878,2.7237,-1.2879,3.052
3.852758,1.1210,4.4625,-0.6143,4.642
3.854607,1.1210,4.4625,-0.6143,4.642
