time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.810515,-0.0716,0.0111,0.0030,0.073
2.833257,-0.0524,0.0025,-0.0245,0.058
2.834885,-0.0524,0.0025,-0.0245,0.058
2.850004,-0.1017,-0.0005,0.0096,0.102
2.851604,-0.1017,-0.0005,0.0096,0.102
2.869318,-0.0939,-0.0290,0.0279,0.102
2.870922,-0.0939,-0.0290,0.0279,0.102
2.889509,-0.0290,0.0155,0.0125,0.035
2.891208,-0.0290,0.0155,0.0125,0.035
2.909258,0.0033,0.0226,0.0680,0.072
2.910346,0.0033,0.0226,0.0680,0.072
2.929440,-0.0381,0.0294,0.0723,0.087
2.931217,-0.0381,0.0294,0.0723,0.087
2.949046,0.0058,0.0475,0.0104,0.049
2.950298,0.0058,0.0475,0.0104,0.049
2.968892,0.0050,-0.0390,0.0140,0.042
2.970362,0.0050,-0.0390,0.0140,0.042
2.989290,-0.0657,-0.0488,-0.0114,0.083
2.991204,-0.0657,-0.0488,-0.0114,0.083
3.009292,-0.1002,-0.0283,0.0001,0.104
3.010284,-0.1002,-0.0283,0.0001,0.104
3.028873,-0.0840,-0.0153,0.0298,0.090
3.030653,-0.0840,-0.0153,0.0298,0.090
3.048922,-0.0157,-0.0165,0.0781,0.081
3.049885,-0.0157,-0.0165,0.0781,0.081
3.069104,0.0012,-0.0038,0.0438,0.044
3.070411,0.0012,-0.0038,0.0438,0.044
3.089698,-0.0049,0.0021,0.0229,0.024
3.090822,-0.0049,0.0021,0.0229,0.024
3.109849,-0.0303,0.0167,0.0396,0.053
3.111537,-0.0303,0.0167,0.0396,0.053
3.128502,-0.0199,0.0285,0.0488,0.060
3.129596,-0.0199,0.0285,0.0488,0.060
3.148323,-0.0667,-0.0029,0.0268,0.072
3.149316,-0.0667,-0.0029,0.0268,0.072
3.168729,-0.0541,0.0082,0.0005,0.055
3.170081,-0.0541,0.0082,0.0005,0.055
3.188112,-0.0499,0.0145,0.0381,0.064
3.189287,-0.0499,0.0145,0.0381,0.064
3.208858,-0.0598,0.0120,0.0214,0.065
3.209940,-0.0598,0.0120,0.0214,0.065
3.228613,-0.0397,0.0174,-0.0129,0.045
3.229599,-0.0397,0.0174,-0.0129,0.045
3.247998,-0.0113,-0.0198,0.0135,0.026
3.249224,-0.0113,-0.0198,0.0135,0.026
3.268678,-0.0508,-0.0082,-0.0200,0.055
3.270152,-0.0508,-0.0082,-0.0200,0.055
3.287844,-0.0841,-0.0362,0.0292,0.096
3.288942,-0.0841,-0.0362,0.0292,0.096
3.308091,-0.0672,-0.0479,0.0619,0.103
3.309274,-0.0672,-0.0479,0.0619,0.103
3.328478,-0.0754,-0.0017,0.0559,0.094
3.329442,-0.0754,-0.0017,0.0559,0.094
3.348265,-0.0311,0.0073,0.0037,0.032
3.349518,-0.0311,0.0073,0.0037,0.032
3.367827,-0.0516,0.0166,0.0165,0.057
3.369051,-0.0516,0.0166,0.0165,0.057
3.387461,-0.0550,0.0225,-0.0377,0.070
3.388896,-0.0550,0.0225,-0.0377,0.070
3.407745,-0.0435,0.0116,0.0409,0.061
3.408765,-0.0435,0.0116,0.0409,0.061
3.427916,-0.0141,0.0076,0.0052,0.017
3.429482,-0.0141,0.0076,0.0052,0.017
3.447455,-0.0153,0.0118,0.0016,0.019
3.449296,-0.0153,0.0118,0.0016,0.019
3.467559,-0.0507,0.0031,0.0216,0.055
3.469556,-0.0507,0.0031,0.0216,0.055
3.487185,-0.0692,-0.0016,0.0225,0.073
3.488441,-0.0692,-0.0016,0.0225,0.073
3.507869,-0.0547,-0.0078,0.0432,0.070
3.508942,-0.0547,-0.0078,0.0432,0.070
3.533861,-0.0374,-0.0037,0.0336,0.050
3.535343,-0.0374,-0.0037,0.0336,0.050
3.547762,-0.0445,-0.0003,0.0405,0.060
3.548883,-0.0445,-0.0003,0.0405,0.060
3.567914,-0.0401,-0.0215,0.0396,0.060
3.569649,-0.0401,-0.0215,0.0396,0.060
3.587497,-0.0318,0.0090,0.0414,0.053
3.589312,-0.0318,0.0090,0.0414,0.053
3.609380,-0.0465,-0.0211,0.0521,0.073
