time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.044077,-0.1904,-0.0440,-0.0781,0.210
4.045171,-0.1904,-0.0440,-0.0781,0.210
4.064414,0.1017,-0.0057,0.0150,0.103
4.065902,0.1017,-0.0057,0.0150,0.103
4.083017,-0.0633,-0.0242,-0.0088,0.068
4.084644,-0.0633,-0.0242,-0.0088,0.068
4.102807,0.0380,-0.0045,-0.0868,0.095
4.103903,0.0380,-0.0045,-0.0868,0.095
4.123217,0.0520,0.0163,0.0161,0.057
4.125494,0.0520,0.0163,0.0161,0.057
4.143782,-0.0104,0.0248,-0.0811,0.085
4.145302,-0.0104,0.0248,-0.0811,0.085
4.164058,0.0486,-0.0013,0.0376,0.061
4.166036,0.0486,-0.0013,0.0376,0.061
4.183826,0.0122,0.0125,-0.0208,0.027
4.185548,0.0122,0.0125,-0.0208,0.027
4.203431,-0.0154,0.0330,-0.0348,0.050
4.205050,-0.0154,0.0330,-0.0348,0.050
4.222070,0.0250,-0.0263,-0.0176,0.040
4.224252,0.0250,-0.0263,-0.0176,0.040
4.242146,-0.0172,-0.0040,-0.0460,0.049
4.243207,-0.0172,-0.0040,-0.0460,0.049
4.267814,0.0024,-0.0177,-0.0357,0.040
4.269642,0.0024,-0.0177,-0.0357,0.040
4.293450,0.0191,-0.0246,0.0070,0.032
4.295010,0.0191,-0.0246,0.0070,0.032
4.303017,0.0017,-0.0024,-0.0171,0.017
4.303882,0.0017,-0.0024,-0.0171,0.017
4.322157,0.0086,-0.0068,0.0015,0.011
4.323570,0.0086,-0.0068,0.0015,0.011
4.342843,0.0184,-0.0165,-0.0042,0.025
4.344415,0.0184,-0.0165,-0.0042,0.025
4.362555,-0.0082,-0.0060,-0.0408,0.042
4.364000,-0.0082,-0.0060,-0.0408,0.042
4.382891,-0.0337,-0.0089,0.0017,0.035
4.384527,-0.0337,-0.0089,0.0017,0.035
4.402494,-0.0024,-0.0091,-0.0193,0.021
4.404017,-0.0024,-0.0091,-0.0193,0.021
4.428136,0.0357,0.0148,0.0080,0.039
4.429474,0.0357,0.0148,0.0080,0.039
4.444210,0.0526,0.0150,0.0196,0.058
4.445914,0.0526,0.0150,0.0196,0.058
4.462964,0.0451,-0.0132,0.0303,0.056
4.464481,0.0451,-0.0132,0.0303,0.056
4.481874,0.0208,-0.0090,0.0124,0.026
4.484578,0.0208,-0.0090,0.0124,0.026
4.502720,0.0203,-0.0118,0.0179,0.030
4.505663,0.0203,-0.0118,0.0179,0.030
4.522859,0.0252,0.0018,-0.0081,0.027
4.525804,0.0252,0.0018,-0.0081,0.027
4.543064,-0.0180,-0.0068,-0.0137,0.024
4.544643,-0.0180,-0.0068,-0.0137,0.024
4.567876,-0.0181,-0.0320,-0.0138,0.039
4.569357,-0.0181,-0.0320,-0.0138,0.039
4.583542,0.0370,0.0026,-0.0255,0.045
4.585198,0.0370,0.0026,-0.0255,0.045
4.602237,-0.0038,0.0147,-0.0249,0.029
4.603826,-0.0038,0.0147,-0.0249,0.029
4.622406,-0.0123,-0.0331,-0.0354,0.050
4.624747,-0.0123,-0.0331,-0.0354,0.050
4.641355,0.0111,-0.0538,-0.0130,0.056
4.642921,0.0111,-0.0538,-0.0130,0.056
4.661963,0.0162,0.0080,-0.0004,0.018
4.663409,0.0162,0.0080,-0.0004,0.018
4.683063,-0.0216,0.0259,-0.0619,0.070
4.685216,-0.0216,0.0259,-0.0619,0.070
4.706542,-0.0404,0.0066,-0.0203,0.046
4.707969,-0.0404,0.0066,-0.0203,0.046
4.721906,-0.0019,-0.0172,0.0072,0.019
4.723914,-0.0019,-0.0172,0.0072,0.019
4.741197,0.0203,-0.0138,0.0302,0.039
4.743983,0.0203,-0.0138,0.0302,0.039
4.761229,0.0366,0.0120,0.0072,0.039
4.762482,0.0366,0.0120,0.0072,0.039
4.781520,0.0420,-0.0413,-0.0343,0.068
4.783275,0.0420,-0.0413,-0.0343,0.068
4.801418,0.0138,-0.0227,-0.0178,0.032
4.803954,0.0138,-0.0227,-0.0178,0.032
4.823131,-0.0324,0.0050,-0.0101,0.034
4.824846,-0.0324,0.0050,-0.0101,0.034
4.842053,-0.0128,-0.0076,0.0039,0.015
4.843611,-0.0128,-0.0076,0.0039,0.015
4.861570,-0.0106,0.0116,0.0286,0.033
4.863353,-0.0106,0.0116,0.0286,0.033
4.881601,0.0203,0.0066,-0.0007,0.021
4.884042,0.0203,0.0066,-0.0007,0.021
4.900933,0.0490,0.0017,0.0034,0.049
4.903746,0.0490,0.0017,0.0034,0.049
4.921829,0.0294,0.0207,0.0376,0.052
4.924285,0.0294,0.0207,0.0376,0.052
4.940891,0.0097,0.0224,0.0281,0.037
4.941821,0.0097,0.0224,0.0281,0.037
4.970841,0.0181,0.0438,-0.0099,0.048
4.972447,0.0181,0.0438,-0.0099,0.048
4.981572,0.0037,0.0245,-0.0143,0.029
4.982731,0.0037,0.0245,-0.0143,0.029
5.002453,0.0014,-0.0139,-0.0125,0.019
