time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.751469,-1.2248,6.9126,-0.2728,7.026
2.768149,2.0342,7.7173,-1.7321,8.167
2.770538,2.0342,7.7173,-1.7321,8.167
2.787761,6.2848,4.6091,-2.4155,8.159
2.790292,6.2848,4.6091,-2.4155,8.159
2.807331,6.5991,-0.5024,-2.5662,7.098
2.809465,6.5991,-0.5024,-2.5662,7.098
2.827398,5.4613,-2.6343,-2.0843,6.412
2.828692,5.4613,-2.6343,-2.0843,6.412
2.849857,3.6088,-2.0783,-1.5410,4.440
2.852672,3.6088,-2.0783,-1.5410,4.440
2.871449,2.5328,-1.6919,-0.3965,3.072
2.873647,2.5328,-1.6919,-0.3965,3.072
2.887722,0.9173,0.0529,0.4301,1.015
2.889269,0.9173,0.0529,0.4301,1.015
2.907163,0.1640,-0.5919,0.7206,0.947
2.909087,0.1640,-0.5919,0.7206,0.947
2.927319,0.0938,-1.5104,0.5241,1.601
2.929376,0.0938,-1.5104,0.5241,1.601
2.947943,0.3420,-1.7397,0.1893,1.783
2.949998,0.3420,-1.7397,0.1893,1.783
2.967218,1.0005,-2.2160,0.0705,2.432
2.969240,1.0005,-2.2160,0.0705,2.432
2.989303,0.9380,-2.8078,0.0752,2.961
2.994085,0.9380,-2.8078,0.0752,2.961
3.011380,0.4515,-3.5039,0.3827,3.554
3.013164,0.4515,-3.5039,0.3827,3.554
3.030171,-0.3379,-3.3301,0.9691,3.485
3.032072,-0.3379,-3.3301,0.9691,3.485
3.047766,-1.0268,-3.3934,1.4188,3.819
3.049451,-1.0268,-3.3934,1.4188,3.819
3.067146,-1.8702,-3.5655,1.6447,4.349
3.069298,-1.8702,-3.5655,1.6447,4.349
3.087363,-2.3736,-2.9323,1.8986,4.223
3.089797,-2.3736,-2.9323,1.8986,4.223
3.118110,-3.0676,-2.4135,2.3148,4.538
3.129402,-3.0676,-2.4135,2.3148,4.538
3.130113,-2.3056,-1.4327,2.7456,3.861
3.130830,-2.3056,-1.4327,2.7456,3.861
3.148148,-2.2378,-0.1971,2.0449,3.038
3.150764,-2.2378,-0.1971,2.0449,3.038
3.166819,-2.3700,0.1120,2.0709,3.149
3.168735,-2.3700,0.1120,2.0709,3.149
3.186374,-1.1567,0.6420,2.2771,2.634
3.188873,-1.1567,0.6420,2.2771,2.634
3.207315,-1.8526,0.3787,2.7055,3.301
3.208745,-1.8526,0.3787,2.7055,3.301
3.226482,-2.0154,0.0160,2.7159,3.382
3.228317,-2.0154,0.0160,2.7159,3.382
3.246669,-1.8900,0.6024,2.6274,3.292
3.248820,-1.8900,0.6024,2.6274,3.292
3.266516,-2.6016,1.4260,2.2466,3.721
3.270452,-2.6016,1.4260,2.2466,3.721
3.291036,0.5841,3.9831,0.7244,4.090
3.292875,0.5841,3.9831,0.7244,4.090
3.312119,2.9839,9.1704,-1.1022,9.706
3.314456,2.9839,9.1704,-1.1022,9.706
3.326618,3.7254,7.8026,0.0114,8.646
3.329688,3.7254,7.8026,0.0114,8.646
3.346687,2.7539,2.1531,0.7671,3.579
3.348371,2.7539,2.1531,0.7671,3.579
3.367338,1.2366,-1.2325,-0.4855,1.812
3.369350,1.2366,-1.2325,-0.4855,1.812
3.388401,0.7721,-1.0067,-2.0798,2.436
3.389962,0.7721,-1.0067,-2.0798,2.436
3.406649,0.6832,0.6193,-1.6070,1.853
3.408774,0.6832,0.6193,-1.6070,1.853
3.426327,0.8244,2.0704,-1.2966,2.578
3.428187,0.8244,2.0704,-1.2966,2.578
3.446341,0.4185,3.3478,-2.3850,4.132
3.448389,0.4185,3.3478,-2.3850,4.132
3.467095,0.6583,2.6945,-2.4128,3.676
3.470166,0.6583,2.6945,-2.4128,3.676
3.486729,0.4295,0.7320,-1.8438,2.030
3.489404,0.4295,0.7320,-1.8438,2.030
3.506095,-0.0792,-0.8797,-1.5875,1.817
3.507933,-0.0792,-0.8797,-1.5875,1.817
3.526099,-0.5520,-1.5588,-1.6879,2.363
3.527534,-0.5520,-1.5588,-1.6879,2.363
3.548263,-0.7301,-1.9415,-1.7182,2.693
3.550741,-0.7301,-1.9415,-1.7182,2.693
3.573362,-0.8711,-2.7712,-1.5616,3.298
3.575525,-0.8711,-2.7712,-1.5616,3.298
3.586603,-1.2222,-4.0365,-1.6554,4.531
3.587921,-1.2222,-4.0365,-1.6554,4.531
3.605942,-1.0457,-4.6577,-1.6494,5.051
3.608291,-1.0457,-4.6577,-1.6494,5.051
3.626072,-1.1189,-4.1583,-1.9023,4.708
3.627978,-1.1189,-4.1583,-1.9023,4.708
3.646317,-0.0921,-3.4836,-1.9688,4.003
3.648790,-0.0921,-3.4836,-1.9688,4.003
3.666338,0.8935,-3.2307,-1.7610,3.786
3.667823,0.8935,-3.2307,-1.7610,3.786
3.687937,0.7736,-2.1361,-1.1315,2.538
3.690003,0.7736,-2.1361,-1.1315,2.538
3.714016,0.2399,-0.8041,-0.3965,0.928
3.715902,0.2399,-0.8041,-0.3965,0.928
3.725980,-0.9139,0.1646,0.4967,1.053
3.727670,-0.9139,0.1646,0.4967,1.053
3.746164,-2.1956,0.9696,1.0199,2.608
3.748229,-2.1956,0.9696,1.0199,2.608
3.766042,-3.3980,2.3360,1.8683,4.527
3.767860,-3.3980,2.3360,1.8683,4.527
3.785851,-3.4967,4.0653,2.2033,5.797
3.790167,-3.4967,4.0653,2.2033,5.797
3.806024,-3.5852,4.7510,1.9814,6.273
3.807761,-3.5852,4.7510,1.9814,6.273
3.825831,-1.8673,4.1899,1.6175,4.864
3.828015,-1.8673,4.1899,1.6175,4.864
3.848249,0.1513,3.8161,0.7293,3.888
3.850213,0.1513,3.8161,0.7293,3.888
3.866636,0.3412,2.2221,-0.5534,2.315
3.869000,0.3412,2.2221,-0.5534,2.315
3.886126,0.6809,2.9427,0.5949,3.078
3.887957,0.6809,2.9427,0.5949,3.078
3.905524,-0.3613,7.2829,-0.8279,7.339
3.907711,-0.3613,7.2829,-0.8279,7.339
3.925353,2.9401,8.7282,-2.3054,9.494
3.927701,2.9401,8.7282,-2.3054,9.494
3.945748,5.8951,5.0562,-2.4390,8.140
3.948246,5.8951,5.0562,-2.4390,8.140
3.966930,5.6071,1.0688,-2.1232,6.090
3.969905,5.6071,1.0688,-2.1232,6.090
3.994367,4.0194,-0.6422,-2.5791,4.819
3.996945,4.0194,-0.6422,-2.5791,4.819
4.005994,2.9000,-0.8994,-0.0278,3.036
4.007174,2.9000,-0.8994,-0.0278,3.036
4.025427,1.9773,-1.6853,-0.0600,2.599
4.027014,1.9773,-1.6853,-0.0600,2.599
4.045433,0.5347,-1.5224,0.8621,1.829
4.046866,0.5347,-1.5224,0.8621,1.829
4.065565,-0.1898,-1.1310,1.3148,1.745
4.067791,-0.1898,-1.1310,1.3148,1.745
4.085224,-0.7350,-1.5688,1.0501,2.026
4.087358,-0.7350,-1.5688,1.0501,2.026
4.105558,-0.7901,-2.2964,0.3591,2.455
4.107080,-0.7901,-2.2964,0.3591,2.455
4.125819,-0.1023,-3.9475,-0.1484,3.952
4.128008,-0.1023,-3.9475,-0.1484,3.952
4.146265,0.1224,-5.1755,0.2189,5.182
4.148036,0.1224,-5.1755,0.2189,5.182
4.165509,0.2438,-5.2078,0.6473,5.254
4.167717,0.2438,-5.2078,0.6473,5.254
4.185740,-0.3261,-4.1756,1.1742,4.350
4.189171,-0.3261,-4.1756,1.1742,4.350
4.205639,-1.0629,-3.6960,1.9085,4.293
4.207283,-1.0629,-3.6960,1.9085,4.293
4.225552,-1.9115,-3.3317,2.6416,4.662
4.227675,-1.9115,-3.3317,2.6416,4.662
4.245674,-3.0291,-2.5447,2.5581,4.711
4.247745,-3.0291,-2.5447,2.5581,4.711
4.267546,-3.2544,-1.1392,2.2312,4.107
4.270538,-3.2544,-1.1392,2.2312,4.107
4.300639,-2.6515,0.4425,2.3094,3.544
4.302292,-2.6515,0.4425,2.3094,3.544
4.304021,-0.8550,1.4393,1.9076,2.538
4.304823,-0.8550,1.4393,1.9076,2.538
4.323831,1.2900,1.6425,2.2569,3.075
4.325734,1.2900,1.6425,2.2569,3.075
4.344233,0.7235,0.7273,1.9374,2.192
4.346295,0.7235,0.7273,1.9374,2.192
4.363961,-1.1011,0.3165,2.0832,2.377
4.367131,-1.1011,0.3165,2.0832,2.377
4.386263,-1.7917,-0.0782,2.9741,3.473
4.389986,-1.7917,-0.0782,2.9741,3.473
4.404680,-3.4949,1.0891,3.2137,4.871
4.409840,-3.4949,1.0891,3.2137,4.871
4.430894,0.4536,3.3212,-0.0441,3.352
4.432645,0.4536,3.3212,-0.0441,3.352
4.444973,1.6418,10.2656,1.3071,10.478
4.449161,1.6418,10.2656,1.3071,10.478
4.465793,2.7368,7.3708,0.8572,7.909
4.467376,2.7368,7.3708,0.8572,7.909
4.502972,1.7755,1.4799,1.6464,2.838
4.504920,1.7755,1.4799,1.6464,2.838
4.505814,2.7450,-0.6636,-1.5246,3.209
4.507045,2.7450,-0.6636,-1.5246,3.209
4.533604,1.8473,1.9511,-3.2665,4.230
4.536075,1.8473,1.9511,-3.2665,4.230
4.544223,2.2440,1.7948,-1.4566,3.222
4.545474,2.2440,1.7948,-1.4566,3.222
4.564255,2.3330,-0.1492,-1.4042,2.727
4.565783,2.3330,-0.1492,-1.4042,2.727
4.588796,2.3600,-1.1916,-3.3417,4.261
4.590303,2.3600,-1.1916,-3.3417,4.261
4.604249,1.8761,-1.2344,-3.7102,4.337
4.606100,1.8761,-1.2344,-3.7102,4.337
