time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.572652,0.2050,1.2347,0.1629,1.262
2.591780,1.9141,3.2340,-0.2903,3.769
2.593943,1.9141,3.2340,-0.2903,3.769
2.599375,1.3441,3.2380,-2.6463,4.392
2.600890,1.3441,3.2380,-2.6463,4.392
2.619153,1.3089,2.1337,-2.8147,3.767
2.621319,1.3089,2.1337,-2.8147,3.767
2.639290,2.4260,0.3874,-2.0461,3.197
2.642097,2.4260,0.3874,-2.0461,3.197
2.658354,3.7268,-1.4526,-1.6121,4.313
2.660774,3.7268,-1.4526,-1.6121,4.313
2.678785,4.1570,-2.3709,-0.4661,4.808
2.680894,4.1570,-2.3709,-0.4661,4.808
2.699314,2.2371,-1.0479,0.7331,2.577
2.701089,2.2371,-1.0479,0.7331,2.577
2.725067,-0.3418,1.4753,0.1521,1.522
2.726983,-0.3418,1.4753,0.1521,1.522
2.739316,-2.3030,2.7312,-0.1280,3.575
2.740519,-2.3030,2.7312,-0.1280,3.575
2.759572,-2.1486,1.7773,0.3964,2.816
2.762122,-2.1486,1.7773,0.3964,2.816
2.779102,-0.4402,0.2722,0.7485,0.910
2.780513,-0.4402,0.2722,0.7485,0.910
2.799084,0.7631,-0.3275,0.9123,1.234
2.800459,0.7631,-0.3275,0.9123,1.234
2.819005,0.9342,-0.5087,1.0188,1.473
2.823866,0.9342,-0.5087,1.0188,1.473
2.838820,0.2520,-0.5325,0.9573,1.124
2.839936,0.2520,-0.5325,0.9573,1.124
2.859048,-0.3290,-0.2673,1.2734,1.342
2.861138,-0.3290,-0.2673,1.2734,1.342
2.879811,-0.8656,-0.4226,1.2165,1.552
2.881106,-0.8656,-0.4226,1.2165,1.552
2.898594,-0.8879,-0.8962,1.3977,1.883
2.900008,-0.8879,-0.8962,1.3977,1.883
2.919586,-0.4297,-1.0960,1.2995,1.753
2.922213,-0.4297,-1.0960,1.2995,1.753
2.938916,-0.2321,-0.6926,0.9289,1.182
2.940578,-0.2321,-0.6926,0.9289,1.182
2.958231,-0.4997,-0.4390,0.6113,0.903
2.960027,-0.4997,-0.4390,0.6113,0.903
2.989599,-0.9924,-0.6434,0.6998,1.374
2.992891,-0.9924,-0.6434,0.6998,1.374
3.009119,-1.3955,-1.0686,0.7824,1.924
3.010753,-1.3955,-1.0686,0.7824,1.924
3.019103,-1.2784,-1.4503,0.5264,2.004
3.021220,-1.2784,-1.4503,0.5264,2.004
3.038419,-1.1334,-1.0568,0.6810,1.693
3.039938,-1.1334,-1.0568,0.6810,1.693
3.057919,-0.9624,-0.2402,0.6678,1.196
3.059951,-0.9624,-0.2402,0.6678,1.196
3.078431,0.2728,0.6558,-0.7260,1.016
3.079588,0.2728,0.6558,-0.7260,1.016
3.097960,-0.0698,0.5802,0.7320,0.937
3.099116,-0.0698,0.5802,0.7320,0.937
3.118354,-0.5462,0.4801,0.1379,0.740
3.119616,-0.5462,0.4801,0.1379,0.740
3.138355,-0.4157,1.1805,0.3374,1.296
3.139793,-0.4157,1.1805,0.3374,1.296
3.168387,-0.4744,0.5893,1.2307,1.445
3.169407,-0.4744,0.5893,1.2307,1.445
3.178313,-0.9146,-0.2707,1.0929,1.451
3.180020,-0.9146,-0.2707,1.0929,1.451
3.198871,-0.9621,2.0022,-0.0032,2.221
3.200618,-0.9621,2.0022,-0.0032,2.221
3.218273,-0.1881,5.0022,-0.1737,5.009
3.220659,-0.1881,5.0022,-0.1737,5.009
