time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.298797,-0.2839,0.5374,-1.5888,1.701
4.301583,-0.2839,0.5374,-1.5888,1.701
4.317842,-0.0556,-0.1305,-1.8455,1.851
4.319685,-0.0556,-0.1305,-1.8455,1.851
4.337889,0.9622,-0.5753,-1.5349,1.901
4.340750,0.9622,-0.5753,-1.5349,1.901
4.357723,2.1544,-1.1938,-0.8910,2.619
4.359841,2.1544,-1.1938,-0.8910,2.619
4.388012,2.4687,-1.3772,-0.5483,2.880
4.389793,2.4687,-1.3772,-0.5483,2.880
4.398041,1.7048,-1.7951,0.0227,2.476
4.399866,1.7048,-1.7951,0.0227,2.476
4.417938,0.5380,-2.5367,0.0769,2.594
4.420055,0.5380,-2.5367,0.0769,2.594
4.437593,-0.2939,-3.3646,0.6267,3.435
4.439781,-0.2939,-3.3646,0.6267,3.435
4.458471,0.0963,-4.3435,0.9479,4.447
4.460200,0.0963,-4.3435,0.9479,4.447
4.477243,1.3825,-4.4955,1.4996,4.937
4.478961,1.3825,-4.4955,1.4996,4.937
4.498392,3.1130,-3.7477,1.6763,5.152
4.500274,3.1130,-3.7477,1.6763,5.152
4.521703,3.4276,-3.3542,1.3762,4.989
4.527312,3.4276,-3.3542,1.3762,4.989
4.549429,1.9426,-2.7833,-0.0112,3.394
4.551127,1.9426,-2.7833,-0.0112,3.394
4.557859,0.7732,-0.9435,0.1138,1.225
4.559343,0.7732,-0.9435,0.1138,1.225
4.576989,-0.9839,0.9133,-0.3405,1.385
4.579279,-0.9839,0.9133,-0.3405,1.385
4.597015,-2.3885,1.5685,0.6437,2.929
4.598619,-2.3885,1.5685,0.6437,2.929
4.617327,-2.8523,1.9211,1.7029,3.837
4.619390,-2.8523,1.9211,1.7029,3.837
4.636725,-0.7352,1.8719,2.0755,2.890
4.638404,-0.7352,1.8719,2.0755,2.890
4.657006,1.6557,1.8505,1.5805,2.943
4.658167,1.6557,1.8505,1.5805,2.943
4.691511,1.1047,2.8628,-0.8427,3.182
4.693730,1.1047,2.8628,-0.8427,3.182
4.697355,-3.0839,4.9332,-3.8922,7.000
4.698642,-3.0839,4.9332,-3.8922,7.000
4.716732,-5.7501,6.6393,-2.1543,9.044
4.719671,-5.7501,6.6393,-2.1543,9.044
4.737109,-4.8374,6.3986,-0.7282,8.054
4.740001,-4.8374,6.3986,-0.7282,8.054
4.756448,-5.3700,3.5049,-0.5713,6.438
