time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.245683,0.0572,0.2226,0.0081,0.230
3.264551,0.0532,0.1973,0.0522,0.211
3.266017,0.0532,0.1973,0.0522,0.211
3.288614,0.1029,0.1380,0.0711,0.186
3.290180,0.1029,0.1380,0.0711,0.186
3.317155,0.0352,0.1194,0.0528,0.135
3.317901,0.0352,0.1194,0.0528,0.135
3.324566,-0.0445,0.2124,-0.0072,0.217
3.325831,-0.0445,0.2124,-0.0072,0.217
3.345419,-0.0425,0.2411,0.0059,0.245
3.348138,-0.0425,0.2411,0.0059,0.245
3.364435,0.0024,0.2098,0.0635,0.219
3.366626,0.0024,0.2098,0.0635,0.219
3.384517,0.1618,0.1381,0.0721,0.225
3.386138,0.1618,0.1381,0.0721,0.225
3.403769,0.1717,0.1444,-0.0183,0.225
3.404753,0.1717,0.1444,-0.0183,0.225
3.424545,0.1070,0.1603,0.0014,0.193
3.425841,0.1070,0.1603,0.0014,0.193
3.453768,0.1083,0.1649,-0.0009,0.197
3.455585,0.1083,0.1649,-0.0009,0.197
3.464357,0.1639,0.1463,0.0153,0.220
3.465865,0.1639,0.1463,0.0153,0.220
3.484089,0.1478,0.1956,0.0029,0.245
3.485649,0.1478,0.1956,0.0029,0.245
3.504448,0.0468,0.2137,-0.0032,0.219
3.505932,0.0468,0.2137,-0.0032,0.219
3.523552,0.0275,0.1735,0.0579,0.185
3.525357,0.0275,0.1735,0.0579,0.185
3.543648,-0.0002,0.1480,0.0750,0.166
3.544781,-0.0002,0.1480,0.0750,0.166
3.563980,-0.0126,0.1745,0.0476,0.181
3.565485,-0.0126,0.1745,0.0476,0.181
3.585489,0.0408,0.1917,0.0356,0.199
3.586944,0.0408,0.1917,0.0356,0.199
3.604403,0.0290,0.1796,0.0456,0.188
3.606560,0.0290,0.1796,0.0456,0.188
3.623732,0.0032,0.1510,0.0029,0.151
3.625247,0.0032,0.1510,0.0029,0.151
3.643789,-0.0014,0.1639,-0.0005,0.164
3.645399,-0.0014,0.1639,-0.0005,0.164
3.664169,-0.0190,0.1921,0.0076,0.193
3.666028,-0.0190,0.1921,0.0076,0.193
3.683567,-0.0474,0.2252,0.0094,0.230
3.684558,-0.0474,0.2252,0.0094,0.230
3.708620,-0.0144,0.2121,0.0270,0.214
3.712020,-0.0144,0.2121,0.0270,0.214
3.738365,-0.0040,0.1676,0.0371,0.172
3.739702,-0.0040,0.1676,0.0371,0.172
3.743984,-0.0493,0.1694,0.0634,0.187
3.744869,-0.0493,0.1694,0.0634,0.187
3.763874,-0.0120,0.2080,0.0029,0.208
3.765177,-0.0120,0.2080,0.0029,0.208
3.785311,-0.0121,0.2141,-0.0264,0.216
3.786856,-0.0121,0.2141,-0.0264,0.216
3.804170,-0.0380,0.1971,0.0084,0.201
3.806138,-0.0380,0.1971,0.0084,0.201
3.824739,0.0276,0.1906,0.0562,0.201
3.826040,0.0276,0.1906,0.0562,0.201
3.845053,0.1000,0.1540,0.0371,0.187
3.847549,0.1000,0.1540,0.0371,0.187
3.874731,0.1111,0.1590,0.0002,0.194
3.876088,0.1111,0.1590,0.0002,0.194
3.884001,0.1081,0.1833,-0.0124,0.213
3.884832,0.1081,0.1833,-0.0124,0.213
3.903195,0.1120,0.2316,-0.0042,0.257
3.904559,0.1120,0.2316,-0.0042,0.257
3.923619,0.1380,0.2217,-0.0367,0.264
3.925479,0.1380,0.2217,-0.0367,0.264
3.943306,0.1320,0.1942,0.0003,0.235
3.945307,0.1320,0.1942,0.0003,0.235
3.963001,0.1068,0.1730,0.0074,0.203
3.964190,0.1068,0.1730,0.0074,0.203
3.983411,0.0583,0.1501,0.0626,0.173
3.985136,0.0583,0.1501,0.0626,0.173
4.008449,-0.0361,0.1818,0.0279,0.187
4.009833,-0.0361,0.1818,0.0279,0.187
