time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.520567,3.8758,2.9779,-4.9461,6.954
3.537894,2.8890,1.5171,-4.9014,5.888
3.539831,2.8890,1.5171,-4.9014,5.888
3.556484,2.2129,0.0695,-1.7234,2.806
3.559210,2.2129,0.0695,-1.7234,2.806
3.576924,2.2167,-1.8371,-1.6661,3.326
3.578646,2.2167,-1.8371,-1.6661,3.326
3.596161,2.9140,-2.4451,-0.1459,3.807
3.597965,2.9140,-2.4451,-0.1459,3.807
3.617975,1.6901,-1.0411,1.9439,2.778
3.619673,1.6901,-1.0411,1.9439,2.778
3.639352,-0.8198,1.2582,-0.1356,1.508
3.641114,-0.8198,1.2582,-0.1356,1.508
3.657321,-2.5522,2.7605,-0.4235,3.783
3.659269,-2.5522,2.7605,-0.4235,3.783
3.676102,-2.5225,2.9554,-0.0175,3.886
3.678573,-2.5225,2.9554,-0.0175,3.886
3.696457,-0.7519,1.5464,0.7474,1.875
3.698312,-0.7519,1.5464,0.7474,1.875
3.716157,0.5766,-0.4631,1.1582,1.374
3.718436,0.5766,-0.4631,1.1582,1.374
3.736332,0.8333,-1.9374,1.1379,2.396
3.738039,0.8333,-1.9374,1.1379,2.396
3.755970,0.6644,-2.3068,1.1442,2.659
3.757698,0.6644,-2.3068,1.1442,2.659
3.775884,0.1666,-1.9462,1.5353,2.484
3.777727,0.1666,-1.9462,1.5353,2.484
3.795919,-0.5543,-1.3904,1.6196,2.205
3.797387,-0.5543,-1.3904,1.6196,2.205
3.816646,-1.0658,-0.9842,1.4813,2.073
3.818691,-1.0658,-0.9842,1.4813,2.073
3.835931,-1.0367,-0.6255,1.1022,1.637
3.837488,-1.0367,-0.6255,1.1022,1.637
3.855801,-0.8315,-0.9042,1.0158,1.594
3.857603,-0.8315,-0.9042,1.0158,1.594
3.875575,-0.8594,-1.2398,0.8974,1.755
3.877777,-0.8594,-1.2398,0.8974,1.755
3.895976,-0.8732,-1.4092,0.7209,1.808
3.897198,-0.8732,-1.4092,0.7209,1.808
3.919496,-0.7599,-1.2392,0.4899,1.534
3.921951,-0.7599,-1.2392,0.4899,1.534
3.946163,-0.4609,-1.1989,0.4613,1.365
3.947734,-0.4609,-1.1989,0.4613,1.365
3.956520,-0.6617,-0.9357,1.0907,1.582
3.958363,-0.6617,-0.9357,1.0907,1.582
3.975552,-0.7334,0.3705,1.0690,1.348
3.977147,-0.7334,0.3705,1.0690,1.348
3.995736,-0.3168,1.9234,0.8168,2.114
3.996663,-0.3168,1.9234,0.8168,2.114
4.017196,-0.1388,2.1940,0.2569,2.213
4.018988,-0.1388,2.1940,0.2569,2.213
4.044221,-0.4469,1.7333,0.0709,1.791
4.046002,-0.4469,1.7333,0.0709,1.791
4.056045,-0.6335,2.0989,0.9986,2.409
4.058238,-0.6335,2.0989,0.9986,2.409
4.075222,-1.7024,2.0127,1.3969,2.983
4.077300,-1.7024,2.0127,1.3969,2.983
4.095782,-2.4255,3.7943,0.3576,4.517
4.097807,-2.4255,3.7943,0.3576,4.517
4.115004,-0.9451,6.1291,-0.7621,6.248
4.117634,-0.9451,6.1291,-0.7621,6.248
4.137777,3.9411,5.8896,-2.4248,7.490
4.142330,3.9411,5.8896,-2.4248,7.490
4.159755,7.0039,2.6903,-1.4412,7.640
4.161314,7.0039,2.6903,-1.4412,7.640
4.175937,6.7030,-2.1174,-2.1625,7.355
4.177708,6.7030,-2.1174,-2.1625,7.355
4.203321,3.9015,-3.8009,-2.0945,5.836
4.205506,3.9015,-3.8009,-2.0945,5.836
4.230556,0.9132,-5.0182,-1.2179,5.244
4.232328,0.9132,-5.0182,-1.2179,5.244
4.234940,-1.5267,-4.3582,-0.6687,4.666
4.236047,-1.5267,-4.3582,-0.6687,4.666
4.255129,-2.6756,-1.9401,-0.8882,3.422
4.259313,-2.6756,-1.9401,-0.8882,3.422
4.275780,-1.2817,1.0637,-1.2146,2.061
4.277574,-1.2817,1.0637,-1.2146,2.061
4.294821,1.5883,2.2776,-1.0376,2.964
4.296218,1.5883,2.2776,-1.0376,2.964
4.315093,2.7791,0.9243,-0.5210,2.975
4.316485,2.7791,0.9243,-0.5210,2.975
4.334629,1.6755,-0.5483,-0.0901,1.765
4.335713,1.6755,-0.5483,-0.0901,1.765
4.354877,-0.3712,-1.0947,0.2486,1.182
4.356398,-0.3712,-1.0947,0.2486,1.182
4.375220,-2.1942,-1.1616,0.2279,2.493
4.377266,-2.1942,-1.1616,0.2279,2.493
4.396200,-3.0582,-0.1973,0.2558,3.075
4.398535,-3.0582,-0.1973,0.2558,3.075
4.414348,-3.0648,0.1208,0.7097,3.148
4.416384,-3.0648,0.1208,0.7097,3.148
4.435388,-2.4647,-0.0236,0.8007,2.592
4.437069,-2.4647,-0.0236,0.8007,2.592
4.455116,-1.6612,-0.0351,0.5241,1.742
4.457195,-1.6612,-0.0351,0.5241,1.742
4.474985,-1.2766,-0.0595,0.2234,1.297
4.476293,-1.2766,-0.0595,0.2234,1.297
4.494166,-1.0888,-0.1853,0.1041,1.109
4.495377,-1.0888,-0.1853,0.1041,1.109
4.514527,-1.1166,-0.3356,0.1275,1.173
4.516193,-1.1166,-0.3356,0.1275,1.173
4.534766,-1.1600,-0.5615,0.1025,1.293
4.536176,-1.1600,-0.5615,0.1025,1.293
4.554617,-1.0471,-0.4901,0.0767,1.159
4.556055,-1.0471,-0.4901,0.0767,1.159
4.575034,-0.3886,-0.1398,0.2167,0.466
4.576658,-0.3886,-0.1398,0.2167,0.466
4.594147,0.2984,0.0751,0.0092,0.308
4.595080,0.2984,0.0751,0.0092,0.308
4.614480,0.7099,0.0741,-0.0251,0.714
4.615828,0.7099,0.0741,-0.0251,0.714
4.634674,0.4480,0.8046,-1.6279,1.870
4.635923,0.4480,0.8046,-1.6279,1.870
4.654433,0.5879,1.7141,0.4419,1.865
4.656039,0.5879,1.7141,0.4419,1.865
4.675002,-0.0993,1.2461,1.3379,1.831
4.676690,-0.0993,1.2461,1.3379,1.831
