time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.274606,-2.1686,2.4092,1.0182,3.398
3.275189,-1.0574,2.1898,0.7919,2.557
3.276074,-1.0574,2.1898,0.7919,2.557
3.287828,0.6328,2.4120,0.1516,2.498
3.289710,0.6328,2.4120,0.1516,2.498
3.307279,2.2854,3.5651,-1.9782,4.674
3.308859,2.2854,3.5651,-1.9782,4.674
3.327647,3.3033,5.0410,-2.1840,6.410
3.329359,3.3033,5.0410,-2.1840,6.410
3.347647,4.6493,4.6654,-1.7511,6.815
3.349389,4.6493,4.6654,-1.7511,6.815
3.374228,5.9415,2.8182,-1.7553,6.806
3.375766,5.9415,2.8182,-1.7553,6.806
3.387644,6.9542,1.4262,-2.0487,7.389
3.390027,6.9542,1.4262,-2.0487,7.389
3.407677,6.0329,0.9156,-0.7067,6.143
3.409389,6.0329,0.9156,-0.7067,6.143
3.427470,3.8692,0.7129,0.2529,3.942
3.428617,3.8692,0.7129,0.2529,3.942
3.447722,0.6943,1.7376,0.8350,2.049
3.448952,0.6943,1.7376,0.8350,2.049
3.471136,-2.0650,2.5800,1.3260,3.561
3.472969,-2.0650,2.5800,1.3260,3.561
3.487367,-2.4247,1.6742,1.3417,3.238
3.489799,-2.4247,1.6742,1.3417,3.238
3.507203,-1.5611,0.1405,1.5610,2.212
3.508711,-1.5611,0.1405,1.5610,2.212
3.526657,-0.9410,-1.5509,1.1422,2.144
3.529737,-0.9410,-1.5509,1.1422,2.144
3.547286,-0.8291,-2.2096,0.8181,2.498
3.549356,-0.8291,-2.2096,0.8181,2.498
3.569553,-0.7520,-2.4935,0.9396,2.769
3.571507,-0.7520,-2.4935,0.9396,2.769
3.586689,-0.8342,-2.8550,1.0102,3.141
3.588584,-0.8342,-2.8550,1.0102,3.141
3.606951,-1.3251,-3.1662,1.1994,3.636
3.608503,-1.3251,-3.1662,1.1994,3.636
3.626542,-1.8123,-3.2682,1.6624,4.090
3.629914,-1.8123,-3.2682,1.6624,4.090
3.646624,-2.3524,-3.0418,1.5903,4.161
3.648203,-2.3524,-3.0418,1.5903,4.161
3.667048,-2.1395,-2.9721,1.1916,3.851
3.668843,-2.1395,-2.9721,1.1916,3.851
3.687377,-1.7477,-2.9390,1.0292,3.571
3.689466,-1.7477,-2.9390,1.0292,3.571
3.707040,-1.7489,-2.7105,2.0269,3.810
3.709234,-1.7489,-2.7105,2.0269,3.810
3.727037,-2.4742,-2.0814,2.0803,3.845
3.728967,-2.4742,-2.0814,2.0803,3.845
3.746501,-2.6708,-1.4459,1.5818,3.424
3.747717,-2.6708,-1.4459,1.5818,3.424
3.770498,-2.7159,-1.0609,2.2533,3.685
3.772235,-2.7159,-1.0609,2.2533,3.685
3.787260,-2.6130,-0.6225,2.4213,3.616
3.789698,-2.6130,-0.6225,2.4213,3.616
3.807099,-1.7291,-0.5695,1.4974,2.357
3.808469,-1.7291,-0.5695,1.4974,2.357
3.827503,-0.7384,0.0906,-0.0650,0.747
3.828910,-0.7384,0.0906,-0.0650,0.747
3.846230,1.6555,2.5494,-1.6172,3.443
3.848663,1.6555,2.5494,-1.6172,3.443
3.867212,5.5012,6.2927,-1.0513,8.424
3.869099,5.5012,6.2927,-1.0513,8.424
3.887087,7.4114,8.3326,-1.2339,11.220
3.890435,7.4114,8.3326,-1.2339,11.220
3.906568,4.0243,5.4957,-2.1434,7.141
3.907834,4.0243,5.4957,-2.1434,7.141
3.944512,0.1567,2.6300,-1.2014,2.896
3.945973,0.1567,2.6300,-1.2014,2.896
3.946614,-1.2649,-0.7224,-1.2203,1.900
3.947489,-1.2649,-0.7224,-1.2203,1.900
3.966522,-0.7631,-1.7422,-1.6519,2.519
3.967578,-0.7631,-1.7422,-1.6519,2.519
3.995695,0.7094,-0.7174,-1.6578,1.941
3.997092,0.7094,-0.7174,-1.6578,1.941
4.018806,1.3535,1.5046,-1.6421,2.606
4.020173,1.3535,1.5046,-1.6421,2.606
4.027004,1.7028,1.8774,-2.2663,3.400
4.028035,1.7028,1.8774,-2.2663,3.400
4.046085,1.7423,0.3521,-2.4359,3.015
4.047470,1.7423,0.3521,-2.4359,3.015
4.066449,1.2959,-1.5554,-1.8818,2.764
4.068239,1.2959,-1.5554,-1.8818,2.764
4.090963,0.7013,-2.7465,-1.6588,3.284
4.092831,0.7013,-2.7465,-1.6588,3.284
4.105762,0.0443,-2.7740,-1.3661,3.092
4.108735,0.0443,-2.7740,-1.3661,3.092
4.126459,-0.6294,-1.9271,-1.0552,2.285
4.127552,-0.6294,-1.9271,-1.0552,2.285
4.145947,-1.3010,-1.3918,-1.1470,2.224
4.147584,-1.3010,-1.3918,-1.1470,2.224
4.173365,-2.0898,-1.4265,-0.7337,2.634
4.175063,-2.0898,-1.4265,-0.7337,2.634
4.187824,-2.5205,-1.6293,-0.0809,3.002
4.190405,-2.5205,-1.6293,-0.0809,3.002
4.206902,-1.7526,-2.1489,0.4571,2.810
4.208580,-1.7526,-2.1489,0.4571,2.810
4.225787,-1.1318,-2.2661,0.4402,2.571
4.226909,-1.1318,-2.2661,0.4402,2.571
4.246692,-1.3595,-1.5702,0.3408,2.105
4.248373,-1.3595,-1.5702,0.3408,2.105
4.285349,-1.7389,-0.5546,0.0416,1.826
4.286901,-1.7389,-0.5546,0.0416,1.826
4.287707,-1.9535,0.7053,0.5475,2.148
4.288801,-1.9535,0.7053,0.5475,2.148
4.306702,-1.6923,1.8538,1.0897,2.736
4.308683,-1.6923,1.8538,1.0897,2.736
4.326327,-1.7529,2.7219,1.5509,3.590
4.327896,-1.7529,2.7219,1.5509,3.590
4.345634,-1.7963,2.8222,1.4608,3.650
4.346455,-1.7963,2.8222,1.4608,3.650
4.365500,-0.8257,2.0089,1.1659,2.465
4.366730,-0.8257,2.0089,1.1659,2.465
4.385459,0.9167,1.8199,0.4010,2.077
4.386591,0.9167,1.8199,0.4010,2.077
4.406503,2.8455,3.4546,-2.1852,4.981
4.408487,2.8455,3.4546,-2.1852,4.981
4.426276,4.2028,6.1312,-1.7357,7.633
4.428085,4.2028,6.1312,-1.7357,7.633
4.445085,4.1291,5.8500,-1.4841,7.313
4.446614,4.1291,5.8500,-1.4841,7.313
4.465620,5.5411,3.2413,-1.3030,6.550
4.467717,5.5411,3.2413,-1.3030,6.550
4.485312,6.3794,1.7086,-2.0745,6.922
4.486960,6.3794,1.7086,-2.0745,6.922
4.505214,4.7532,1.1433,-0.4331,4.908
4.507449,4.7532,1.1433,-0.4331,4.908
4.526088,2.4478,0.7778,0.0103,2.568
4.527796,2.4478,0.7778,0.0103,2.568
4.545749,0.2739,0.7758,0.8784,1.204
4.546650,0.2739,0.7758,0.8784,1.204
4.565438,-1.6817,0.7109,1.7075,2.500
4.567502,-1.6817,0.7109,1.7075,2.500
4.585290,-1.8797,-0.0948,1.3237,2.301
4.586583,-1.8797,-0.0948,1.3237,2.301
4.605744,-1.1884,-0.4483,1.1672,1.725
4.607894,-1.1884,-0.4483,1.1672,1.725
4.624824,-0.6421,-1.1758,0.4755,1.422
4.626206,-0.6421,-1.1758,0.4755,1.422
4.645034,0.0166,-2.1198,0.1131,2.123
4.646559,0.0166,-2.1198,0.1131,2.123
4.664946,0.5443,-3.2464,0.5487,3.337
4.666705,0.5443,-3.2464,0.5487,3.337
4.684758,-0.0243,-4.0948,0.9136,4.196
4.686331,-0.0243,-4.0948,0.9136,4.196
4.704849,-1.1146,-4.1800,1.3297,4.526
4.707168,-1.1146,-4.1800,1.3297,4.526
4.723951,-2.0967,-3.5977,1.5832,4.455
4.725924,-2.0967,-3.5977,1.5832,4.455
4.745069,-2.5049,-2.7728,1.3870,3.986
4.746485,-2.5049,-2.7728,1.3870,3.986
4.764773,-2.4758,-2.3009,1.1737,3.578
4.766590,-2.4758,-2.3009,1.1737,3.578
4.784347,-1.9713,-2.3403,1.0838,3.246
4.785807,-1.9713,-2.3403,1.0838,3.246
4.804604,-1.1159,-2.3864,1.3981,2.982
4.806352,-1.1159,-2.3864,1.3981,2.982
4.824526,-0.6099,-1.9348,1.6120,2.591
4.827742,-0.6099,-1.9348,1.6120,2.591
4.845205,-0.7210,-1.8064,1.7651,2.626
4.846445,-0.7210,-1.8064,1.7651,2.626
4.864500,-1.8212,-1.5198,1.9068,3.043
