time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.805520,-0.9520,-0.8227,-0.0302,1.259
3.823783,-0.6270,-1.8397,0.4513,1.995
3.825562,-0.6270,-1.8397,0.4513,1.995
3.844567,-0.0999,-2.8143,0.0602,2.817
3.847632,-0.0999,-2.8143,0.0602,2.817
3.864421,0.3734,-3.3694,0.2562,3.400
3.865858,0.3734,-3.3694,0.2562,3.400
3.884669,0.5946,-3.8750,0.9893,4.043
3.886152,0.5946,-3.8750,0.9893,4.043
3.909826,0.3739,-3.5989,1.4900,3.913
3.910802,0.3739,-3.5989,1.4900,3.913
3.924265,0.4208,-2.9068,1.3589,3.236
3.926422,0.4208,-2.9068,1.3589,3.236
3.944188,0.1675,-2.2587,0.8658,2.425
3.946017,0.1675,-2.2587,0.8658,2.425
3.964115,0.2830,-2.1797,1.1309,2.472
3.965582,0.2830,-2.1797,1.1309,2.472
3.983986,0.8411,-1.7398,1.0927,2.220
3.985536,0.8411,-1.7398,1.0927,2.220
4.006180,1.1625,-0.6527,0.7297,1.520
4.007540,1.1625,-0.6527,0.7297,1.520
4.023911,1.1788,0.3474,0.6365,1.384
4.025090,1.1788,0.3474,0.6365,1.384
4.043786,1.4935,0.9172,1.5403,2.333
4.045758,1.4935,0.9172,1.5403,2.333
4.063753,1.7020,1.3152,1.5688,2.662
4.065979,1.7020,1.3152,1.5688,2.662
4.087875,-0.1483,1.4867,1.7112,2.272
4.088967,-0.1483,1.4867,1.7112,2.272
4.103707,-1.6106,2.2270,2.5253,3.732
4.105014,-1.6106,2.2270,2.5253,3.732
4.123239,-0.2474,0.6847,3.3717,3.449
4.125638,-0.2474,0.6847,3.3717,3.449
4.143490,1.5055,-0.3146,4.2046,4.477
4.145899,1.5055,-0.3146,4.2046,4.477
4.163663,4.3952,1.3289,2.6685,5.311
4.165887,4.3952,1.3289,2.6685,5.311
4.187682,1.7567,9.6595,-2.1003,10.040
4.189751,1.7567,9.6595,-2.1003,10.040
4.203430,-4.5155,3.7203,-2.4145,6.329
4.204858,-4.5155,3.7203,-2.4145,6.329
4.223477,-5.8041,-0.6601,-4.0599,7.114
4.225501,-5.8041,-0.6601,-4.0599,7.114
4.243466,-3.6029,0.8042,-1.4676,3.973
4.245218,-3.6029,0.8042,-1.4676,3.973
4.263188,-1.0405,-0.6688,-1.8265,2.206
4.264669,-1.0405,-0.6688,-1.8265,2.206
4.282906,0.7430,-1.5880,-3.6537,4.053
4.284316,0.7430,-1.5880,-3.6537,4.053
4.303432,-0.0334,0.4769,-3.0588,3.096
4.305393,-0.0334,0.4769,-3.0588,3.096
4.323466,-0.5669,1.4775,-1.0359,1.891
4.324738,-0.5669,1.4775,-1.0359,1.891
